Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2012,FEMALE,HISPANIC,KAITLYN,31,58
2012,FEMALE,HISPANIC,LUNA,31,58
2012,FEMALE,HISPANIC,ZOEY,31,58
2012,FEMALE,HISPANIC,GRACE,30,59
2012,FEMALE,HISPANIC,HANNAH,30,59
2012,FEMALE,HISPANIC,JACQUELINE,30,59
2012,FEMALE,HISPANIC,JASMINE,30,59
2012,FEMALE,HISPANIC,LIA,30,59
2012,FEMALE,HISPANIC,MELANY,30,59
2012,FEMALE,HISPANIC,MELODY,30,59
2012,FEMALE,HISPANIC,DAYANA,29,60
2012,FEMALE,HISPANIC,KAMILA,29,60
2012,FEMALE,HISPANIC,LITZY,29,60
2012,FEMALE,HISPANIC,ELENA,28,61
2012,FEMALE,HISPANIC,KAREN,28,61
2012,FEMALE,HISPANIC,AILEEN,27,62
2012,FEMALE,HISPANIC,JESSICA,27,62
2012,FEMALE,HISPANIC,LEILA,27,62
2012,FEMALE,HISPANIC,ANGELA,26,63
2012,FEMALE,HISPANIC,ANGELIQUE,26,63
2012,FEMALE,HISPANIC,MILA,26,63
2012,FEMALE,HISPANIC,AMBER,25,64
2012,FEMALE,HISPANIC,CATALINA,25,64
2012,FEMALE,HISPANIC,DAISY,25,64
2012,FEMALE,HISPANIC,DELILAH,25,64
2012,FEMALE,HISPANIC,KIARA,25,64
2012,FEMALE,HISPANIC,LIZBETH,25,64
2012,FEMALE,HISPANIC,MARIAH,25,64
2012,FEMALE,HISPANIC,ESMERALDA,24,65
2012,FEMALE,HISPANIC,JAYLA,24,65
2012,FEMALE,HISPANIC,JAYLENE,24,65
2012,FEMALE,HISPANIC,NATASHA,24,65
2012,FEMALE,HISPANIC,IZABELLA,23,66
2012,FEMALE,HISPANIC,JOSELYN,23,66
2012,FEMALE,HISPANIC,ALICE,22,67
2012,FEMALE,HISPANIC,BIANCA,22,67
2012,FEMALE,HISPANIC,ITZEL,22,67
2012,FEMALE,HISPANIC,JAZLYN,22,67
2012,FEMALE,HISPANIC,JULIET,22,67
2012,FEMALE,HISPANIC,NAYELI,22,67
2012,FEMALE,HISPANIC,PERLA,22,67
2012,FEMALE,HISPANIC,RACHEL,22,67
2012,FEMALE,HISPANIC,TIFFANY,22,67
2012,FEMALE,HISPANIC,BRITTANY,21,68
2012,FEMALE,HISPANIC,DANIELLA,21,68
2012,FEMALE,HISPANIC,FAITH,21,68
2012,FEMALE,HISPANIC,KATELYN,21,68
2012,FEMALE,HISPANIC,KELLY,21,68
2012,FEMALE,HISPANIC,LILIANA,21,68
2012,FEMALE,HISPANIC,MAKAYLA,21,68
2012,FEMALE,HISPANIC,NEVAEH,21,68
2012,FEMALE,HISPANIC,SARA,21,68
2012,FEMALE,HISPANIC,ADRIANNA,20,69
2012,FEMALE,HISPANIC,AYLIN,20,69
2012,FEMALE,HISPANIC,JULIA,20,69
2012,FEMALE,HISPANIC,JULIETTE,20,69
2012,FEMALE,HISPANIC,LUZ,20,69
2012,FEMALE,HISPANIC,SCARLET,20,69
2012,FEMALE,HISPANIC,ANGELICA,19,70
2012,FEMALE,HISPANIC,CARMEN,19,70
2012,FEMALE,HISPANIC,ELLA,19,70
2012,FEMALE,HISPANIC,KARLA,19,70
2012,FEMALE,HISPANIC,NATHALIE,19,70
2012,FEMALE,HISPANIC,SARAI,19,70
2012,FEMALE,HISPANIC,ALANA,18,71
2012,FEMALE,HISPANIC,ALICIA,18,71
2012,FEMALE,HISPANIC,ALINA,18,71
2012,FEMALE,HISPANIC,ALLYSON,18,71
2012,FEMALE,HISPANIC,EMILIA,18,71
2012,FEMALE,HISPANIC,JAYLAH,18,71
2012,FEMALE,HISPANIC,LAUREN,18,71
2012,FEMALE,HISPANIC,REBECCA,18,71
2012,FEMALE,HISPANIC,ALESSANDRA,17,72
2012,FEMALE,HISPANIC,ALIYAH,17,72
2012,FEMALE,HISPANIC,ATHENA,17,72
2012,FEMALE,HISPANIC,AVERY,17,72
2012,FEMALE,HISPANIC,BRIELLE,17,72
2012,FEMALE,HISPANIC,CRYSTAL,17,72
2012,FEMALE,HISPANIC,HALEY,17,72
2012,FEMALE,HISPANIC,HEAVEN,17,72
2012,FEMALE,HISPANIC,JAMIE,17,72
2012,FEMALE,HISPANIC,KAILEY,17,72
2012,FEMALE,HISPANIC,LILY,17,72
2012,FEMALE,HISPANIC,MILEY,17,72
2012,FEMALE,HISPANIC,PENELOPE,17,72
2012,FEMALE,HISPANIC,RUBY,17,72
2012,FEMALE,HISPANIC,VIOLET,17,72
2012,FEMALE,HISPANIC,ARIEL,16,73
2012,FEMALE,HISPANIC,BRYANNA,16,73
2012,FEMALE,HISPANIC,FATIMA,16,73
2012,FEMALE,HISPANIC,JOHANNA,16,73
2012,FEMALE,HISPANIC,JULISSA,16,73
2012,FEMALE,HISPANIC,MIRANDA,16,73
2012,FEMALE,HISPANIC,NATHALY,16,73
2012,FEMALE,HISPANIC,NYLAH,16,73
2012,FEMALE,HISPANIC,PARIS,16,73
2012,FEMALE,HISPANIC,PEYTON,16,73
2012,FEMALE,HISPANIC,SIENNA,16,73
2012,FEMALE,HISPANIC,SKYLA,16,73
2012,FEMALE,HISPANIC,SKYLAR,16,73
2012,FEMALE,HISPANIC,SOPHIE,16,73
2012,FEMALE,HISPANIC,ANALIA,15,74
2012,FEMALE,HISPANIC,APRIL,15,74
2012,FEMALE,HISPANIC,BRITNEY,15,74
2012,FEMALE,HISPANIC,CATHERINE,15,74
2012,FEMALE,HISPANIC,HAZEL,15,74
2012,FEMALE,HISPANIC,JAYLIN,15,74
2012,FEMALE,HISPANIC,JAZMIN,15,74
2012,FEMALE,HISPANIC,LESLY,15,74
2012,FEMALE,HISPANIC,NATALY,15,74
2012,FEMALE,HISPANIC,ROSELYN,15,74
2012,FEMALE,HISPANIC,SELENA,15,74
2012,FEMALE,HISPANIC,VERONICA,15,74
2012,FEMALE,HISPANIC,XIMENA,15,74
2012,FEMALE,HISPANIC,ALANI,14,75
2012,FEMALE,HISPANIC,ALEJANDRA,14,75
2012,FEMALE,HISPANIC,ANIYAH,14,75
2012,FEMALE,HISPANIC,CAROLINE,14,75
2012,FEMALE,HISPANIC,DANA,14,75
2012,FEMALE,HISPANIC,JULIANA,14,75
2012,FEMALE,HISPANIC,JULIANNA,14,75
2012,FEMALE,HISPANIC,KEYLA,14,75
2012,FEMALE,HISPANIC,MADELINE,14,75
2012,FEMALE,HISPANIC,MIKAELA,14,75
2012,FEMALE,HISPANIC,TATIANA,14,75
2012,FEMALE,HISPANIC,CAROLINA,13,76
2012,FEMALE,HISPANIC,ESTHER,13,76
2012,FEMALE,HISPANIC,HEIDY,13,76
2012,FEMALE,HISPANIC,HELEN,13,76
2012,FEMALE,HISPANIC,ISABELA,13,76
2012,FEMALE,HISPANIC,JADA,13,76
2012,FEMALE,HISPANIC,JIMENA,13,76
2012,FEMALE,HISPANIC,KASSANDRA,13,76
2012,FEMALE,HISPANIC,KAYLIE,13,76
2012,FEMALE,HISPANIC,LUCIA,13,76
2012,FEMALE,HISPANIC,MCKENZIE,13,76
2012,FEMALE,HISPANIC,MIKAYLA,13,76
2012,FEMALE,HISPANIC,NOEMI,13,76
2012,FEMALE,HISPANIC,PAOLA,13,76
2012,FEMALE,HISPANIC,RIHANNA,13,76
2012,FEMALE,HISPANIC,ROSA,13,76
2012,FEMALE,HISPANIC,RUTH,13,76
2012,FEMALE,HISPANIC,STACY,13,76
2012,FEMALE,HISPANIC,SUMMER,13,76
2012,FEMALE,HISPANIC,ALEXIA,12,77
2012,FEMALE,HISPANIC,ARELY,12,77
2012,FEMALE,HISPANIC,ARIA,12,77
2012,FEMALE,HISPANIC,BRENDA,12,77
2012,FEMALE,HISPANIC,CAMILLA,12,77
2012,FEMALE,HISPANIC,CYNTHIA,12,77
2012,FEMALE,HISPANIC,GIA,12,77
2012,FEMALE,HISPANIC,IVANNA,12,77
2012,FEMALE,HISPANIC,MELINA,12,77
2012,FEMALE,HISPANIC,SABRINA,12,77
2012,FEMALE,HISPANIC,YAMILETH,12,77
2012,FEMALE,HISPANIC,AMBERLY,11,78
2012,FEMALE,HISPANIC,AMELIE,11,78
2012,FEMALE,HISPANIC,AURORA,11,78
2012,FEMALE,HISPANIC,AVRIL,11,78
2012,FEMALE,HISPANIC,CINDY,11,78
2012,FEMALE,HISPANIC,EILEEN,11,78
2012,FEMALE,HISPANIC,ELISA,11,78
2012,FEMALE,HISPANIC,ERIKA,11,78
2012,FEMALE,HISPANIC,GERALDINE,11,78
2012,FEMALE,HISPANIC,KARINA,11,78
2012,FEMALE,HISPANIC,KELSEY,11,78
2012,FEMALE,HISPANIC,LAURA,11,78
2012,FEMALE,HISPANIC,MACKENZIE,11,78
2012,FEMALE,HISPANIC,MADELYN,11,78
2012,FEMALE,HISPANIC,MARIANA,11,78
2012,FEMALE,HISPANIC,MIAH,11,78
2012,FEMALE,HISPANIC,STACEY,11,78
2012,FEMALE,HISPANIC,WENDY,11,78
2012,FEMALE,HISPANIC,YESENIA,11,78
2012,FEMALE,HISPANIC,AMALIA,10,79
2012,FEMALE,HISPANIC,ANAIS,10,79
2012,FEMALE,HISPANIC,ANNA,10,79
2012,FEMALE,HISPANIC,ARIELLE,10,79
2012,FEMALE,HISPANIC,CHRISTINA,10,79
2012,FEMALE,HISPANIC,DENISE,10,79
2012,FEMALE,HISPANIC,DULCE,10,79
2012,FEMALE,HISPANIC,ELIANNY,10,79
2012,FEMALE,HISPANIC,EVANGELINE,10,79
2012,FEMALE,HISPANIC,FERNANDA,10,79
2012,FEMALE,HISPANIC,HAYLEE,10,79
2012,FEMALE,HISPANIC,HEIDI,10,79
2012,FEMALE,HISPANIC,JAELYN,10,79
2012,FEMALE,HISPANIC,JASMIN,10,79
2012,FEMALE,HISPANIC,JAZZLYN,10,79
2012,FEMALE,HISPANIC,JULIE,10,79
2012,FEMALE,HISPANIC,KAYLIN,10,79
2012,FEMALE,HISPANIC,LESLEY,10,79
2012,FEMALE,HISPANIC,LIANA,10,79
2012,FEMALE,HISPANIC,LIZ,10,79
2012,FEMALE,HISPANIC,MEGAN,10,79
2012,FEMALE,HISPANIC,MILAGROS,10,79
2012,FEMALE,HISPANIC,MIRIAM,10,79
2012,FEMALE,HISPANIC,NATHALIA,10,79
2012,FEMALE,HISPANIC,PAULA,10,79
2012,FEMALE,HISPANIC,SALOME,10,79
2012,FEMALE,HISPANIC,SANDRA,10,79
2012,FEMALE,HISPANIC,STELLA,10,79
2012,FEMALE,WHITE NON HISP,EMMA,228,1
2012,FEMALE,WHITE NON HISP,LEAH,219,2
2012,FEMALE,WHITE NON HISP,SARAH,209,3
2012,FEMALE,WHITE NON HISP,ESTHER,192,5
2012,FEMALE,WHITE NON HISP,RACHEL,186,6
2012,FEMALE,WHITE NON HISP,CHAYA,174,7
2012,FEMALE,WHITE NON HISP,CHANA,155,9
2012,FEMALE,WHITE NON HISP,MIRIAM,150,10
2012,FEMALE,WHITE NON HISP,ELLA,148,11
2012,FEMALE,WHITE NON HISP,EMILY,137,12
2012,FEMALE,WHITE NON HISP,MIA,136,13
2012,FEMALE,WHITE NON HISP,SARA,133,14
2012,FEMALE,WHITE NON HISP,CHARLOTTE,126,15
2012,FEMALE,WHITE NON HISP,MAYA,120,17
2012,FEMALE,WHITE NON HISP,ELIZABETH,116,18
2012,FEMALE,WHITE NON HISP,ALEXANDRA,110,20
2012,FEMALE,WHITE NON HISP,VICTORIA,109,21
2012,FEMALE,WHITE NON HISP,LILY,104,22
2012,FEMALE,WHITE NON HISP,SOFIA,100,23
2012,FEMALE,WHITE NON HISP,CHLOE,96,24
2012,FEMALE,WHITE NON HISP,RIVKA,96,24
2012,FEMALE,WHITE NON HISP,ZOE,93,25
2012,FEMALE,WHITE NON HISP,JULIA,91,26
2012,FEMALE,WHITE NON HISP,ANNA,90,27
2012,FEMALE,WHITE NON HISP,SOPHIE,90,27
2012,FEMALE,WHITE NON HISP,AMELIA,86,28
2012,FEMALE,WHITE NON HISP,GABRIELLA,86,28
2012,FEMALE,WHITE NON HISP,HANNAH,83,29
2012,FEMALE,WHITE NON HISP,GRACE,79,30
2012,FEMALE,WHITE NON HISP,AVERY,76,31
2012,FEMALE,WHITE NON HISP,SAMANTHA,74,32
2012,FEMALE,WHITE NON HISP,SHAINDY,71,33
2012,FEMALE,WHITE NON HISP,FAIGY,70,34
2012,FEMALE,WHITE NON HISP,GITTY,69,35
2012,FEMALE,WHITE NON HISP,MADISON,66,36
2012,FEMALE,WHITE NON HISP,MALKY,65,37
2012,FEMALE,WHITE NON HISP,EVA,64,38
2012,FEMALE,WHITE NON HISP,BATSHEVA,57,39
2012,FEMALE,WHITE NON HISP,MALKA,57,39
2012,FEMALE,WHITE NON HISP,MADELINE,55,41
2012,FEMALE,WHITE NON HISP,ALICE,54,42
2012,FEMALE,WHITE NON HISP,LUCY,54,42
2012,FEMALE,WHITE NON HISP,PENELOPE,54,42
2012,FEMALE,WHITE NON HISP,EVELYN,52,43
2012,FEMALE,WHITE NON HISP,RAIZY,52,43
2012,FEMALE,WHITE NON HISP,TOBY,52,43
2012,FEMALE,WHITE NON HISP,LILA,50,44
2012,FEMALE,WHITE NON HISP,RIVKY,50,44
2012,FEMALE,WHITE NON HISP,ANGELINA,48,45
2012,FEMALE,WHITE NON HISP,CAROLINE,48,45
2012,FEMALE,WHITE NON HISP,GIANNA,48,45
2012,FEMALE,WHITE NON HISP,NICOLE,48,45
2012,FEMALE,WHITE NON HISP,NATALIE,46,47
2012,FEMALE,WHITE NON HISP,BAILA,45,48
2012,FEMALE,WHITE NON HISP,CLAIRE,45,48
2012,FEMALE,WHITE NON HISP,ELEANOR,45,48
2012,FEMALE,WHITE NON HISP,MOLLY,45,48
2012,FEMALE,WHITE NON HISP,REBECCA,45,48
2012,FEMALE,WHITE NON HISP,CHANY,44,49
2012,FEMALE,WHITE NON HISP,DINA,44,49
2012,FEMALE,WHITE NON HISP,EMILIA,44,49
2012,FEMALE,WHITE NON HISP,MARIA,44,49
2012,FEMALE,WHITE NON HISP,ADRIANA,43,50
2012,FEMALE,WHITE NON HISP,ELIANA,43,50
2012,FEMALE,WHITE NON HISP,HARPER,43,50
2012,FEMALE,WHITE NON HISP,LAYLA,43,50
2012,FEMALE,WHITE NON HISP,LILLIAN,43,50
2012,FEMALE,WHITE NON HISP,SCARLETT,43,50
2012,FEMALE,WHITE NON HISP,YITTY,43,50
2012,FEMALE,WHITE NON HISP,CLARA,42,51
2012,FEMALE,WHITE NON HISP,GIULIANA,42,51
2012,FEMALE,WHITE NON HISP,NINA,42,51
2012,FEMALE,WHITE NON HISP,HINDY,40,53
2012,FEMALE,WHITE NON HISP,MILA,40,53
2012,FEMALE,WHITE NON HISP,RILEY,40,53
2012,FEMALE,WHITE NON HISP,SIENNA,39,54
2012,FEMALE,WHITE NON HISP,AUDREY,38,55
2012,FEMALE,WHITE NON HISP,CHAVA,38,55
2012,FEMALE,WHITE NON HISP,KAYLA,38,55
2012,FEMALE,WHITE NON HISP,MICHELLE,38,55
2012,FEMALE,WHITE NON HISP,RUBY,38,55
2012,FEMALE,WHITE NON HISP,SYDNEY,38,55
2012,FEMALE,WHITE NON HISP,BLIMA,37,56
2012,FEMALE,WHITE NON HISP,DEVORAH,37,56
2012,FEMALE,WHITE NON HISP,VIVIENNE,37,56
2012,FEMALE,WHITE NON HISP,GIA,36,57
2012,FEMALE,WHITE NON HISP,ROSE,36,57
2012,FEMALE,WHITE NON HISP,SADIE,36,57
2012,FEMALE,WHITE NON HISP,VALENTINA,36,57
2012,FEMALE,WHITE NON HISP,MADELEINE,35,58
2012,FEMALE,WHITE NON HISP,TALIA,35,58
2012,FEMALE,WHITE NON HISP,DANIELLA,34,59
2012,FEMALE,WHITE NON HISP,JOSEPHINE,34,59
2012,FEMALE,WHITE NON HISP,BRACHA,33,60
2012,FEMALE,WHITE NON HISP,CATHERINE,33,60
2012,FEMALE,WHITE NON HISP,FRANCESCA,33,60
2012,FEMALE,WHITE NON HISP,ADDISON,32,61
2012,FEMALE,WHITE NON HISP,JULIANA,32,61
2012,FEMALE,WHITE NON HISP,LUCIA,32,61
2012,FEMALE,WHITE NON HISP,NORA,32,61
2012,FEMALE,WHITE NON HISP,YOCHEVED,32,61
2012,FEMALE,WHITE NON HISP,ZISSY,32,61
2012,FEMALE,WHITE NON HISP,ELOISE,31,62
2012,FEMALE,WHITE NON HISP,PEARL,31,62
2012,FEMALE,WHITE NON HISP,SURY,31,62
2012,FEMALE,WHITE NON HISP,LEILA,30,63
2012,FEMALE,WHITE NON HISP,MINDY,30,63
2012,FEMALE,WHITE NON HISP,NAOMI,30,63
2012,FEMALE,WHITE NON HISP,ARIANNA,29,64
2012,FEMALE,WHITE NON HISP,ASHLEY,29,64
2012,FEMALE,WHITE NON HISP,BEATRICE,29,64
2012,FEMALE,WHITE NON HISP,FAIGA,29,64
2012,FEMALE,WHITE NON HISP,FIONA,29,64
2012,FEMALE,WHITE NON HISP,MARGARET,29,64
2012,FEMALE,WHITE NON HISP,SABRINA,29,64
2012,FEMALE,WHITE NON HISP,YIDES,29,64
2012,FEMALE,WHITE NON HISP,CECILIA,28,65
2012,FEMALE,WHITE NON HISP,NOA,28,65
2012,FEMALE,WHITE NON HISP,SKYLAR,28,65
2012,FEMALE,WHITE NON HISP,PESSY,27,66
2012,FEMALE,WHITE NON HISP,VERONICA,27,66
2012,FEMALE,WHITE NON HISP,BROOKE,26,67
2012,FEMALE,WHITE NON HISP,JACQUELINE,26,67
2012,FEMALE,WHITE NON HISP,TAYLOR,26,67
2012,FEMALE,WHITE NON HISP,GOLDY,25,68
2012,FEMALE,WHITE NON HISP,LAUREN,25,68
2012,FEMALE,WHITE NON HISP,NECHAMA,25,68
2012,FEMALE,WHITE NON HISP,REESE,25,68
2012,FEMALE,WHITE NON HISP,ZOEY,25,68
2012,FEMALE,WHITE NON HISP,BRIANNA,24,69
2012,FEMALE,WHITE NON HISP,ISABEL,24,69
2012,FEMALE,WHITE NON HISP,KEIRA,24,69
2012,FEMALE,WHITE NON HISP,LIBBY,24,69
2012,FEMALE,WHITE NON HISP,LILIANA,24,69
2012,FEMALE,WHITE NON HISP,ADRIANNA,23,70
2012,FEMALE,WHITE NON HISP,ALEXIS,23,70
2012,FEMALE,WHITE NON HISP,DYLAN,23,70
2012,FEMALE,WHITE NON HISP,ELLIE,23,70
2012,FEMALE,WHITE NON HISP,HANNA,23,70
2012,FEMALE,WHITE NON HISP,LEA,23,70
2012,FEMALE,WHITE NON HISP,MARY,23,70
2012,FEMALE,WHITE NON HISP,VIVIAN,23,70
2012,FEMALE,WHITE NON HISP,ALYSSA,22,71
2012,FEMALE,WHITE NON HISP,BELLA,22,71
2012,FEMALE,WHITE NON HISP,GEMMA,22,71
2012,FEMALE,WHITE NON HISP,ISLA,22,71
2012,FEMALE,WHITE NON HISP,MACKENZIE,22,71
2012,FEMALE,WHITE NON HISP,REAGAN,22,71
2012,FEMALE,WHITE NON HISP,RUCHY,22,71
2012,FEMALE,WHITE NON HISP,SAVANNAH,22,71
2012,FEMALE,WHITE NON HISP,BLIMY,21,72
2012,FEMALE,WHITE NON HISP,BRUCHY,21,72
2012,FEMALE,WHITE NON HISP,GITTEL,21,72
2012,FEMALE,WHITE NON HISP,ISABELLE,21,72
2012,FEMALE,WHITE NON HISP,MAEVE,21,72
2012,FEMALE,WHITE NON HISP,VANESSA,21,72
2012,FEMALE,WHITE NON HISP,ADINA,20,73
2012,FEMALE,WHITE NON HISP,ALIZA,20,73
2012,FEMALE,WHITE NON HISP,DIANA,20,73
2012,FEMALE,WHITE NON HISP,ELENA,20,73
2012,FEMALE,WHITE NON HISP,ELLE,20,73
2012,FEMALE,WHITE NON HISP,JANE,20,73
2012,FEMALE,WHITE NON HISP,MARIAM,20,73
2012,FEMALE,WHITE NON HISP,PHOEBE,20,73
2012,FEMALE,WHITE NON HISP,QUINN,20,73
2012,FEMALE,WHITE NON HISP,ROCHEL,20,73
2012,FEMALE,WHITE NON HISP,SIMONE,20,73
2012,FEMALE,WHITE NON HISP,ADELAIDE,19,74
2012,FEMALE,WHITE NON HISP,ANASTASIA,19,74
2012,FEMALE,WHITE NON HISP,ETTY,19,74
2012,FEMALE,WHITE NON HISP,LAILA,19,74
2012,FEMALE,WHITE NON HISP,LIA,19,74
2012,FEMALE,WHITE NON HISP,LILLY,19,74
2012,FEMALE,WHITE NON HISP,SHIFRA,19,74
2012,FEMALE,WHITE NON HISP,AYLA,18,75
2012,FEMALE,WHITE NON HISP,ELIZA,18,75
2012,FEMALE,WHITE NON HISP,FRAIDY,18,75
2012,FEMALE,WHITE NON HISP,GENEVIEVE,18,75
2012,FEMALE,WHITE NON HISP,MALAK,18,75
2012,FEMALE,WHITE NON HISP,OLIVE,18,75
2012,FEMALE,WHITE NON HISP,PIPER,18,75
2012,FEMALE,WHITE NON HISP,VERA,18,75
2012,FEMALE,WHITE NON HISP,ARIA,17,76
2012,FEMALE,WHITE NON HISP,COLETTE,17,76
2012,FEMALE,WHITE NON HISP,CORA,17,76
2012,FEMALE,WHITE NON HISP,ELISHEVA,17,76
2012,FEMALE,WHITE NON HISP,JENNA,17,76
2012,FEMALE,WHITE NON HISP,JESSICA,17,76
2012,FEMALE,WHITE NON HISP,JULIANNA,17,76
2012,FEMALE,WHITE NON HISP,JULIE,17,76
2012,FEMALE,WHITE NON HISP,KATE,17,76
2012,FEMALE,WHITE NON HISP,KATHRYN,17,76
2012,FEMALE,WHITE NON HISP,NATALIA,17,76
2012,FEMALE,WHITE NON HISP,PERRY,17,76
2012,FEMALE,WHITE NON HISP,RAIZEL,17,76
2012,FEMALE,WHITE NON HISP,SIENA,17,76
2012,FEMALE,WHITE NON HISP,VALERIE,17,76
2012,FEMALE,WHITE NON HISP,WILLA,17,76
2012,FEMALE,WHITE NON HISP,YEHUDIS,17,76
2012,FEMALE,WHITE NON HISP,ALINA,16,77
2012,FEMALE,WHITE NON HISP,ALLISON,16,77
2012,FEMALE,WHITE NON HISP,AMINA,16,77
2012,FEMALE,WHITE NON HISP,ARIELLE,16,77
2012,FEMALE,WHITE NON HISP,DAPHNE,16,77
2012,FEMALE,WHITE NON HISP,DEVORA,16,77
2012,FEMALE,WHITE NON HISP,ESME,16,77
2012,FEMALE,WHITE NON HISP,GEORGIA,16,77
2012,FEMALE,WHITE NON HISP,HAZEL,16,77
2012,FEMALE,WHITE NON HISP,JANA,16,77
2012,FEMALE,WHITE NON HISP,KAITLYN,16,77
2012,FEMALE,WHITE NON HISP,LARA,16,77
2012,FEMALE,WHITE NON HISP,LOUISA,16,77
2012,FEMALE,WHITE NON HISP,PAIGE,16,77
2012,FEMALE,WHITE NON HISP,SHIRA,16,77
2012,FEMALE,WHITE NON HISP,SYLVIA,16,77
2012,FEMALE,WHITE NON HISP,ADELE,15,78
2012,FEMALE,WHITE NON HISP,AHUVA,15,78
2012,FEMALE,WHITE NON HISP,ALESSANDRA,15,78
2012,FEMALE,WHITE NON HISP,CHRISTINA,15,78
2012,FEMALE,WHITE NON HISP,DAHLIA,15,78
2012,FEMALE,WHITE NON HISP,EVANGELINE,15,78
2012,FEMALE,WHITE NON HISP,HELENA,15,78
2012,FEMALE,WHITE NON HISP,HINDA,15,78
2012,FEMALE,WHITE NON HISP,IDY,15,78
2012,FEMALE,WHITE NON HISP,LENA,15,78
2012,FEMALE,WHITE NON HISP,LOLA,15,78
2012,FEMALE,WHITE NON HISP,MATILDA,15,78
2012,FEMALE,WHITE NON HISP,SALMA,15,78
2012,FEMALE,WHITE NON HISP,SHOSHANA,15,78
2012,FEMALE,WHITE NON HISP,SIMA,15,78
2012,FEMALE,WHITE NON HISP,ADA,14,79
2012,FEMALE,WHITE NON HISP,ANNABELLE,14,79
2012,FEMALE,WHITE NON HISP,CHAVY,14,79
2012,FEMALE,WHITE NON HISP,CHELSEA,14,79
2012,FEMALE,WHITE NON HISP,ELISE,14,79
2012,FEMALE,WHITE NON HISP,ELSA,14,79
2012,FEMALE,WHITE NON HISP,HELEN,14,79
2012,FEMALE,WHITE NON HISP,HENNY,14,79
2012,FEMALE,WHITE NON HISP,LANA,14,79
2012,FEMALE,WHITE NON HISP,LAURA,14,79
2012,FEMALE,WHITE NON HISP,LIVIA,14,79
2012,FEMALE,WHITE NON HISP,MIREL,14,79
2012,FEMALE,WHITE NON HISP,NICOLETTE,14,79
2012,FEMALE,WHITE NON HISP,RIFKY,14,79
2012,FEMALE,WHITE NON HISP,SHAINA,14,79
2012,FEMALE,WHITE NON HISP,DANIELLE,13,80
2012,FEMALE,WHITE NON HISP,EVE,13,80
2012,FEMALE,WHITE NON HISP,FRANCES,13,80
2012,FEMALE,WHITE NON HISP,FRIMET,13,80
2012,FEMALE,WHITE NON HISP,GIADA,13,80
2012,FEMALE,WHITE NON HISP,GOLDA,13,80
2012,FEMALE,WHITE NON HISP,GRETA,13,80
2012,FEMALE,WHITE NON HISP,HADLEY,13,80
2012,FEMALE,WHITE NON HISP,HANA,13,80
2012,FEMALE,WHITE NON HISP,JENNIFER,13,80
2012,FEMALE,WHITE NON HISP,JUDY,13,80
2012,FEMALE,WHITE NON HISP,LEORA,13,80
2012,FEMALE,WHITE NON HISP,LIANA,13,80
2012,FEMALE,WHITE NON HISP,LIBA,13,80
2012,FEMALE,WHITE NON HISP,LILAH,13,80
2012,FEMALE,WHITE NON HISP,MELISSA,13,80
2012,FEMALE,WHITE NON HISP,MICHAELA,13,80
2012,FEMALE,WHITE NON HISP,MIRI,13,80
2012,FEMALE,WHITE NON HISP,PEREL,13,80
2012,FEMALE,WHITE NON HISP,RYAN,13,80
2012,FEMALE,WHITE NON HISP,SASHA,13,80
2012,FEMALE,WHITE NON HISP,TZIPORA,13,80
2012,FEMALE,WHITE NON HISP,ALANA,12,81
2012,FEMALE,WHITE NON HISP,ALISA,12,81
2012,FEMALE,WHITE NON HISP,ANNE,12,81
2012,FEMALE,WHITE NON HISP,ANTONIA,12,81
2012,FEMALE,WHITE NON HISP,ATHENA,12,81
2012,FEMALE,WHITE NON HISP,AVIVA,12,81
2012,FEMALE,WHITE NON HISP,BREINDY,12,81
2012,FEMALE,WHITE NON HISP,ESTY,12,81
2012,FEMALE,WHITE NON HISP,FATIMA,12,81
2012,FEMALE,WHITE NON HISP,GIULIA,12,81
2012,FEMALE,WHITE NON HISP,JORDAN,12,81
2012,FEMALE,WHITE NON HISP,JUNE,12,81
2012,FEMALE,WHITE NON HISP,KATELYN,12,81
2012,FEMALE,WHITE NON HISP,KATIE,12,81
2012,FEMALE,WHITE NON HISP,LINA,12,81
2012,FEMALE,WHITE NON HISP,MIKAYLA,12,81
2012,FEMALE,WHITE NON HISP,NOOR,12,81
2012,FEMALE,WHITE NON HISP,PERL,12,81
2012,FEMALE,WHITE NON HISP,POLINA,12,81
2012,FEMALE,WHITE NON HISP,RAQUEL,12,81
2012,FEMALE,WHITE NON HISP,TAMAR,12,81
2012,FEMALE,WHITE NON HISP,VIRGINIA,12,81
2012,FEMALE,WHITE NON HISP,YITTA,12,81
2012,FEMALE,WHITE NON HISP,AMALIA,11,82
2012,FEMALE,WHITE NON HISP,AMELIE,11,82
2012,FEMALE,WHITE NON HISP,ANNABEL,11,82
2012,FEMALE,WHITE NON HISP,ARIEL,11,82
2012,FEMALE,WHITE NON HISP,AYA,11,82
2012,FEMALE,WHITE NON HISP,CELIA,11,82
2012,FEMALE,WHITE NON HISP,DAISY,11,82
2012,FEMALE,WHITE NON HISP,DALIA,11,82
2012,FEMALE,WHITE NON HISP,ELLIANA,11,82
2012,FEMALE,WHITE NON HISP,EMERSON,11,82
2012,FEMALE,WHITE NON HISP,ESTELLE,11,82
